"id_transect";"1";"2";"3";"4";"5"
"10_Malnoue Nord1";1967630.20152587;0;1219847.0514898;0;0
"100_Pech David Château d";2275584.19556276;0;670829.74226541;0;237735.062653616
"100_peyre";1310316.3375621;1250552.74265709;622989.865537508;0;0
"101_Du barry 1";3184168.41336658;0;0;0;0
"103_Ile du ramier";2706463.46438907;0;1564.0707892002;0;477917.09555719
"1038_Epinay - Lihou";2936109.09022846;0;0;0;250502.175716299
"104_Grande Plaine Nord";2704882.19719774;481135.289082777;0;0;0
"104_Grande Plaine Nord bis";2789834.96214755;394329.860166795;0;0;0
"104_Grande Plaine Sud";2302010.63958435;883758.171615228;0;0;0
"1042_Gerland Berge";2566902.22611096;0;0;0;616752.439370819
"1042_Megaphorbiaie";2587434.69651113;0;0;0;597924.075001862
"105_PDBSE AUTOUR DU PLAN D'EAU";3185696.56480291;0;0;0;0
"105_PDBSE DEPUIS L'ENTREE VERS LE PLAN D'EAU";3182109.2226717;0;2563.90650465064;0;0
"105_PDBSE NOUVELLES PLANTATIONS";3185061.28813688;0;759.47551417154;0;0
"1054_Prairie centrale";1620003.07508273;684644.236917804;881613.634248263;0;0
"1056_Pépinière SEDIF";2804692.20008467;382714.681270817;0;0;0
"106_PDR PRAIRIE BOUCLE";3185128.93704903;0;0;0;0
"1063_Gabriel rosset";2520637.97576831;0;0;0;664564.994036525
"1064_Clos Layat Espace à vivre";3185932.74848224;0;0;0;0
"107_PDC UGF1 DAGUIN";3167243.43438682;15778.4968022114;0;0;0
"107_PDC UGF2 ADR";3183718.25779879;0;0;0;0
"107_PDC UGF4 BRUYERES";3184615.88561063;0;0;0;0
"1081_gs Langevin";2488829.0146367;698556.041628915;0;0;0
"11_Soubriarde";2697843.85352961;0;488622.96125495;0;0
"110_PDL VERGER";2253204.40461276;931178.703255734;0;0;0
"110_PDL ZONE BOISEE";2224539.29722791;959600.169823122;0;0;0
"1103_champs de poire";2886383.50475926;300161.52186678;0;0;0
"1104_CTI1";1599517.08438652;212222.117401815;1375211.05019971;0;0
"111_Lilas - Prairie pâturée";2423595.53270368;764274.432539463;0;0;0
"111_Lilas - Talus long rue Paul Armangot";2412888.90884187;775910.506461299;0;0;0
"111_Lilas - Vergers";2420817.97522735;768200.003243767;0;0;0
"1118_Villiersfins";2554591.54732416;438709.351022508;193653.895776981;0;0
"1119_Diagonale Arrou";3178491.12559711;0;5994.21013414565;0;0
"1121_Parc de l'abbaye";2658649.7450611;203042.662671668;99477.964540955;107915.10809311;118669.831876221
"1122_Bassin de rétention";2229353.29338241;718268.158758865;0;238500.988716508;0
"1123_Ripisylve et verger";1517578.61685181;785118.039076018;883634.599139874;0;0
"1124_Chemin de Campelle";1196797.85633869;955336.977306677;1032272.78372719;0;0
"1129_montreau gestion 1";2958540.9254528;228139.078449455;0;0;0
"113_PSB PRAIRIE BOUCLE";2373024.63882478;718919.169416597;92837.9155413696;0;0
"1130_montreau gestion 2";2947100.66086732;239947.266917937;0;0;0
"1131_marcel cachin";2955865.77694109;233329.568965692;0;0;0
"1132_Zone 1 Milieu rocheux";1442176.61244799;0;0;0;1744908.89271528
"1137_montreau gestion 3";3092102.50111453;94829.1323685824;0;0;0
"114_BDB CHENAIE CHARMAIE NE";2188115.48863664;994336.047429904;0;0;0
"114_BDB CHENAIE PINEDE JARDIN DES SONS";2291171.74270468;892346.193428618;0;0;0
"114_BDB PELOUSE ENTRE PEUGUE ET TERRAINS DE SPORT";2807069.12594061;377301.379915019;0;0;0
"114_BDB PELOUSE TERRAIN DE BICROSS";2562011.85335662;621881.424557977;0;0;0
"114_BDB PRAIRIE RONCIER SUD TERRAIN BICROSS";2643840.89987186;540931.498974935;0;0;0
"114_BDB SENTIER DU PEUGUE";2829201.12129642;353827.603090048;0;0;0
"1143_prairie du stade";3187401.07099825;0;0;0;0
"1144_La Fontaine de Trémargat";120564.109247299;2458591.75906613;606372.535830829;0;0
"1145_Transect 2021";3187294.48957129;0;0;0;0
"1146_Transect 2021";3132529.30161093;0;0;51529.548855726;0
"1147_Transect 2021";3188111.93312287;0;0;0;0
"1148_Transect 2021";2537863.41719348;649161.008860825;0;0;0
"1149_Transect 2021";2555432.56966909;631500.639216198;0;0;0
"115_CTE GARENNE MARCEL DASSAULT";2656994.28387285;0;526244.467816707;0;0
"115_CTE JARDIN DU CENTRE HORTICOLE";2717630.13666503;0;466116.432126895;0;0
"115_CTE PRAIRIE MARCEL DASSAULT";2677580.19147456;0;506311.020303155;0;0
"115_CTE ZONE BOISEE";2793438.79859331;0;389922.991264276;0;0
"1151_Transect 2021";3042283.75605382;145958.040379784;0;0;0
"1152_Transect 2021";2167875.45323489;1020518.50165549;0;0;0
"1153_Transect 2021";2010247.69187836;1175403.55433063;0;0;0
"1155_prairie cour centre de loisirs des Bizis";3190102.86669753;0;0;0;0
"1156_Transect 2021";2880597.97366149;305277.669702314;0;0;0
"1157_Transect 2021";1963782.03574925;1223832.2640889;0;0;0
"1158_Transect 2021";2131159.19603574;1056619.20747672;0;0;0
"116_PP1";1146997.85468127;272501.733043719;1234929.11430425;0;533167.369846667
"1163_Transect 2021";3112070.64133006;0;0;0;74510.4275922492
"1164_Transect 2021";3157411.92822365;0;0;0;30166.6305094262
"1165_Transect 2021";2812285.55941692;0;0;373609.156313863;0
"1166_Jardin de Garrigue et jardin des insectes";3186880.37981525;0;1648.83213278515;0;0
"1166_Jardin des Insectes";3185680.90127209;0;370.257765013797;0;0
"1166_Prairie Fleurie";3184559.93931915;0;2922.7922192656;0;0
"1167_Transect 2021";2746956.46854;25292.381897422;0;414840.824772405;0
"1168_Transect 2021";3106914.30572315;0;0;79867.7568403906;0
"1169_Transect 2021";2953466.25913765;0;0;234007.645258037;0
"117_GP1";1439119.97402141;146014.278212146;1056045.12244851;0;545271.170593473
"1171_Transect 2021";3186817.1262241;0;0;0;0
"1172_Transect 2021";3188084.80253034;0;0;0;0
"1173_Transect 2021";2762912.76276286;45625.2389240283;116690.119750329;262006.979982836;0
"1175_T1";1236570.50019476;52.0668639445132;1951116.52611039;222.25139520369;0
"1178_Parc des Chènevreux - Propage";3187847.92832149;0;0;0;0
"118_PA";1611558.0222883;218862.641354762;758154.701410094;0;595943.284631227
"1180_Transect Parc Urbain nord ouest";2927131.17191871;259806.820821419;0;0;0
"1181_Transect Parc Urbain- zone sud est";2597961.89040158;590043.342998996;0;0;0
"1185_parc hoche propage";3104488.5654917;0;0;0;84015.79346023
"1186_gs vernes";2535514.43063936;651352.258023437;0;0;0
"1187_la Balme";3185367.21707474;0;0;0;0
"1195_gs Makarenko";2889624.83357384;296327.686570681;0;0;0
"1196_ilot curie";3007247.61347745;179952.363347561;0;0;0
"1198_04 juillet 2019";1677526.74585999;1512311.93526825;0;0;0
"1198_05 juillet 2021";1678333.08922356;1507443.07304744;0;0;0
"1198_07 juillet 2022";1663273.23259978;1525887.55212872;0;0;0
"1198_09 aout 2022";1657950.47748744;1532448.49236135;0;0;0
"1198_1 juin 2019";1675256.29127223;1513296.70542205;0;0;0
"1198_10 juin 2020";1680991.20809426;1505043.54444287;0;0;0
"1198_10 juin 2021";1651453.50407226;1537157.25504665;0;0;0
"1198_12 aout 2021";1673466.92246762;1514230.03920883;0;0;0
"1198_20 juin 2022";1619464.53049858;1570705.44562582;0;0;0
"1198_25 aout 2020";1664133.28097669;1526350.07847394;0;0;0
"1198_30 juillet 2021";1689781.3550536;1496340.91560169;0;0;0
"1198_5 aout 2019";1670838.93796601;1516605.35608388;0;0;0
"12_Madeleine1";2910118.42713997;0;277193.027085214;0;0
"1200_343";3186353.74541045;0;0;0;0
"1201_parc champagne";3179404.13364392;7792.38632234309;0;0;0
"1202_SQUARE EPOUX......";3186882.89704392;0;0;0;0
"1203_vanne des eaux";3188180.73953296;0;0;0;0
"1204_serre";3186817.07461743;0;0;0;0
"1211_parc du Millénaire";3187291.06281124;0;0;0;0
"1212_transect 1";457389.07457163;2731007.03632399;0;0;0
"1212_transect 2 general alvéar+bosquets";387893.134580638;2801176.40762046;0;0;0
"1213_Les Essarts";3183777.97741885;0;0;0;0
"1214_La Pépinière";3186400.91356377;0;0;0;0
"1227_1";3101916.85241599;86612.6356839984;0;0;0
"1228_République";3187926.2722154;0;0;0;0
"1229_Lemaître";3188128.95347113;0;0;0;0
"1230_Stains - Noue Rol-Tanguy";3187954.09992892;0;0;0;0
"1232_Epinay - Réserve écologique";2940709.35820682;0;0;0;246165.043317573
"1237_Transect 1";969022.192047484;2098280.47780426;117320.490974335;0;0
"1237_Transect 2";1000293.49620017;2055405.67576534;131162.079480527;0;0
"1237_Transect 3";1032331.5684088;1965204.46829669;187260.460450484;0;0
"1242_Flacis - Plage Bleue";3189513.11607211;0;0;0;0
"1247_Transect 1";3187155.74976595;0;0;0;0
"1248_BOUCLE";3183700.94816028;0;0;0;0
"1252_Castel 1";2137879.9550518;194568.603538579;851506.961925263;0;0
"1252_Castel 2";2133492.53083354;201121.513753695;848695.688337446;0;0
"1253_Prairie côté ruisseau, Fontaine Quitterie";829031.855572236;770111.14758038;1582968.97082538;0;0
"1258_Bordure de champ derrière la salle de la Genévrière";544237.197894969;1718642.20955439;923143.6961492;0;0
"1261_Pelouse centrale de la Plaine de Chatenay - Parc de Sceaux";3188236.16704628;0;0;0;0
"1263_prairie propage 1";2083471.92577318;769303.885167466;334700.369545962;0;0
"1264_Tranchère - Lisière";2608213.54958378;0;576321.786662223;0;0
"1264_Tranchère - prairie";2622813.89322142;0;562606.039761469;0;0
"1265_Cypressat - prairie haute";2609684.91753789;0;575115.083608234;0;0
"1265_Cypressat - zone tondue";2603120.15748992;0;580439.034416922;0;0
"1266_Chemin de Beaumont";2086438.3060727;1103577.11624005;0;0;0
"1268_Coulée verte";2759048.01162207;429516.204205097;0;0;0
"1269_Mosaïculture";1577754.94724714;1613253.82933191;0;0;0
"1270_Jardin des Perspectives";2702575.16505503;486422.903535684;0;0;0
"1274_Transect";1058339.07393914;1652420.50469206;189695.103845242;0;288490.871285134
"1276_STAP_1";2278959.4548791;912099.999861398;0;0;0
"1278_Nouveau cimetière 1";3186922.51968471;0;0;0;0
"129_Parc Leblanc";2891249.87385211;0;0;0;297289.492018982
"1290_Prairie verger communal";430400.978251032;1772690.45621678;983801.5265693;0;0
"1291_Transect prairie du Vivier";1636095.24257679;1435657.46976876;116202.706540234;0;0
"1292_Pont tgv au ruchier";700372.986044177;2489824.25261125;0;0;0
"1292_Transect Prairie aux fleurs";701359.335939194;2486419.22043008;0;0;0
"1293_EXJA_1";3188971.39765316;0;0;0;0
"1298_Prairie en pente";3188865.42166497;0;0;0;0
"13_Biotope1";1465986.71341003;100728.661736117;1620951.4746359;0;0
"13_Biotope2";1172006.63015043;214123.985294673;1801258.85851968;0;0
"130_Plaine Duparchy";3189729.60817462;0;0;0;0
"1305_Genay-1-fauche";1674788.84190029;1449207.48534141;0;0;61696.8803951001
"1306_Genay-2-Pâturage";1603486.60467323;1473447.42359046;0;0;108791.475276489
"1308_Ferme de Paris - transect";3188655.61391263;0;0;0;0
"131_Bois des Coteaux de l'Orge";3188137.41983539;0;0;0;0
"1311_Genay-3-Pâturage";1520123.44027831;1424265.04757068;0;0;241380.199467709
"1312_Genay-4-Pâturage";1497672.23517572;1412985.48032939;0;0;274949.241838798
"1313_1 - Prairie à lotiers";300527.856286651;1214632.4384931;1669259.68940306;0;0
"1313_2 - Prairie à serpents";216643.189617452;1037010.82971289;1930919.23853015;0;0
"1313_3 - Tisanerie";298201.990468639;1123822.83114565;1762335.26500805;0;0
"1313_4 - Prairie à Damiers";203377.578635914;1155790.65177702;1824315.03462447;0;0
"1315_1421- Prairie du Fort de Sucy";2785888.00988959;0;402366.962166809;0;0
"1316_1422- prairie Coulée verte";2445889.92881336;39788.0992605788;701751.787597026;0;0
"132_Square du 19 mars";2437567.1946356;0;0;0;750027.69021385
"1324_Square du Chateau du Loir";3070303.27478148;0;0;0;117186.004972913
"1325_Jardin des Fauvelles";3187166.91466397;0;0;0;0
"1326_automne flamboyant arboretum";3186755.1607063;0;0;0;0
"1327_Prairie de Chateaubriand";3160113.05592969;0;26230.5118545194;0;0
"133_Parc du vent dune Dunkerque";1456887.12917424;7274.51242637186;266603.500228021;856302.188513033;601271.952584077
"1334_Prairie";1032923.38587236;1855624.00914665;134139.13854858;163759.706040031;0
"1335_Jardins terrasses";1104479.89723716;1758379.30875016;186259.067284019;138347.341433666;0
"1338_Piste Athlétisme";2513889.92677471;671871.932248872;945.442411030009;0;0
"1338_Place de la Loire";2689440.50283024;499565.76417927;0;0;0
"1338_Place de la Seine";2897744.79976003;289860.05411653;0;0;0
"134_Parc du vent prairie Dunkerque";1508113.23686288;23717.1668182313;265240.786594717;842242.647641893;549668.725825313
"1340_Bord de Chézine : Parc";3186304.95077997;0;0;0;0
"1340_Kiosque Piou";3186759.83073131;0;0;0;0
"1340_Pelouse Magnolia (bosquet)";3185454.55877722;0;0;0;0
"1340_Pelouse Tilleul";3187881.67763708;0;0;0;0
"1341_Butte City stade";1355959.46600892;1774846.79456303;57197.1343767798;0;0
"1347_maka nouveau site";2766464.02187911;421355.472741962;0;0;0
"1348_T1";1977070.15252481;206002.007287856;1006019.64534681;0;0
"1348_T2";863557.164722372;541111.429845673;1781498.23190776;0;0
"1348_T3";990189.029539454;763455.057731617;1434200.00973844;0;0
"1348_T4";876281.49662463;881482.381124576;1428382.74341852;0;0
"1348_T5";1172982.71175149;912152.344619763;1102477.86715208;0;0
"1348_T6";1345389.65561094;1110592.53712086;732327.480015426;0;0
"1348_T7";1316516.39941068;1134112.99191353;738316.066553838;0;0
"1348_T8";1182876.21375655;1128343.47191231;876961.709080007;0;0
"1349_Reynerie Château";3183947.60951301;0;0;0;0
"1349_Reynerie Colline";3184602.71386205;0;0;0;0
"1349_Reynerie Lac";3185410.0909722;0;0;0;0
"135_parc du vent (mare)";1651388.2731213;260161.438549985;280784.535607203;805224.047423832;191666.481338293
"1351_1 - prairie tondue";2471279.97907128;423364.584822001;0;0;290256.122224279
"1351_2 - prairie Nord";2585936.15514572;332099.248623757;0;0;267491.06156342
"1351_3 - Prairie piste cyclable";2471106.66012911;413907.590014122;0;0;300693.874549575
"1352_1 - Prairie";2703133.1178272;8816.42056728793;198409.568809232;0;274982.836948047
"1357_1-1";3186717.35917877;0;0;0;0
"1357_1-2";3186937.87721154;0;0;0;0
"1357_1-3";3188215.82888507;0;0;0;0
"1357_1-4";3187123.36785449;0;0;0;0
"1357_1-5";3187238.69000655;0;0;0;0
"1357_1-6";3188146.52287506;0;0;0;0
"1357_1-7";3188525.2612035;0;0;0;0
"1357_1-8";3188394.21687573;0;0;0;0
"1357_2-1";3188193.59712869;0;0;0;0
"1357_2-2";3188200.89912247;0;0;0;0
"1357_2-3";3188174.09201987;0;0;0;0
"1357_3-1";3187118.2744699;0;0;0;0
"1357_3-2";3187598.15357765;0;0;0;0
"1357_4-1";3187075.17324703;0;0;0;0
"1357_4-2";3186357.84554261;0;0;0;0
"1358_Grezan CTM";1100903.45654658;2087154.30636547;0;0;0
"1358_Grezan CTM OK";1080542.7800283;2105991.74623439;0;0;0
"1359_Hippodrome des Courbiers";723723.371100078;2461442.38028891;0;0;0
"1361_Bois des Espeisses - zone Est";2242148.45442474;0;942979.11029072;0;0
"1362_Parc Magaille BRL";1381942.27729077;1804623.47182841;0;0;0
"1363_Jardin horticole potager";1538839.1539093;1648689.85201534;0;0;0
"1364_Diagonale";250714.877691394;1548469.15287858;398250.336295931;284648.11286087;706260.624837568
"1377_Transect 1";3022477.08550057;0;0;0;161696.029817477
"1380_La Noue";2885380.15830095;0;0;0;301292.737981004
"1381_Prairie centrale";2141540.37455297;1042587.93220084;0;0;0
"1381_Prairie Nord";2043211.69443971;1141077.20984868;0;0;0
"1382_Culture et prairies";3186530.85076292;0;0;0;0
"1384_Prairie CLSH";994927.132892328;867256.289703298;1321182.91517632;0;0
"1386_prairie_colmoulins";1840880.84178181;957929.403609911;134165.762210385;254952.230635;0
"1387_square de la Trembalye";1402285.21016718;1487990.79858874;297414.932298567;0;0
"1388_Aire de pique-nique";1405627.50572081;1741876.83816847;38854.7862278498;0;0
"1389_Prairie Prée d'Erigné";1277777.77758926;1909380.474477;0;0;0
"1390_Parc St Pierre";1917537.57708424;1268891.0862322;0;0;0
"1391_Parc du Jau";1931886.590045;1254320.98082416;0;0;0
"1398_Mini Ranch";2810399.27763508;261938.550378246;116575.758348468;0;0
"14_Charmettes1";2587867.55097315;424350.434583386;66066.319806535;0;108257.792035942
"1409_Prairie nord ouest lac de la mouline";2283540.93174353;461487.453324104;439916.042397982;0;0
"141_Prairie tir à l'arc FPS Dunkerque";3187359.32184565;2866.15339112577;0;0;0
"1410_Milieu de prairie";1411688.88965734;1775619.82401543;0;0;0
"1411_Bas du cimetière";2588155.19257112;409168.479666137;186865.196688416;0;0
"1412_Pelouse calcaire";526553.920858388;1575055.80356514;1085725.86698053;0;0
"142_Piste cyclable FPS Dunkerque";3053070.93308564;134572.751931511;0;0;0
"1424_Chanteraines, secteur Fiancées, Prairie entrée Ponant, sortie Mariniers";2935272.49526721;0;0;0;253075.071750968
"1425_Prairie ZAC Villerenne, Mariniers";2921180.05413513;0;0;0;266294.178021858
"1426_Chanteraines, La Garenne";3154968.5365931;0;0;0;33377.1675591862
"1427_Lagravères, secteur 14 - SIAAP berges de Seine";2801503.45574199;0;0;0;385578.419165148
"1428_Parc Lagravère, prairie nord coté aire de brumisation";2781042.91507448;0;0;0;406791.783610948
"1429_Parc Lagravère, prairies Sud, le long des mares";2774811.58688668;0;0;0;411515.678819284
"143_pâture fort de petite synthe";3081287.79877708;108321.641237151;0;0;0
"1431_Cimetière municipal";3064785.93352905;119796.199971951;0;0;0
"1432_Parc Rothschild Grand pelouse Est";2908860.66901812;0;0;0;278848.59938892
"1433_transect Z boisée Nord";2860455.41738592;0;0;0;327027.9363769
"1434_transect pelouse Nord Ouest";2860825.7080454;0;0;0;326541.9757496
"1435_Zone boisée Sud Sud-Est";2883837.89051131;0;0;0;303621.899158066
"144_Transect prairie humide";806894.85238546;2382359.63271143;0;0;0
"144_Transect prairie pâturée";920802.100419197;2266399.73047046;0;0;0
"1447_Transect n°1";1116406.79635142;262019.711350249;1808220.18418045;0;0
"1447_Transect n°2";1156970.01663835;301558.990855677;1725326.25104311;0;0
"1447_Transect n°3";1202041.12489197;332753.86967536;1649008.98137531;0;0
"1448_Don_Louvières_PDG2023-2025";1012648.82913783;2163478.19947428;12986.0977747204;0;0
"145_Parc du Rondeau";2045366.29966829;663050.091531763;479924.080540678;0;0
"1451_Trou à eau";305295.185027431;1919557.40226712;963990.013970332;0;0
"1452_FACHES_Parc des AUbépines_PDG2023-2025";2236045.14460058;954526.009390912;0;0;0
"1453_VENDEVILLE_Jardin Petit / Cabane aux ours_PDG2023-2025";1298554.67179279;1889722.78169856;0;0;0
"1454_Tir à l'arc modifié";1516467.63963289;1571666.16011204;102630.366631735;0;0
"1458_Voie verte";1139346.8941354;1963070.70247565;87498.0421163326;0;0
"1459_Bel Air";2727918.74619362;455176.889117595;0;0;0
"146_Bassin des 44 arpents";1440587.57711021;1171688.40222004;0;575532.406370241;0
"1462_MARBOTIN CHARTREUSE";2637106.81399018;547368.325401426;0;0;0
"1462_MARBOTIN GARENNE";2644721.77399947;540214.723321618;0;0;0
"1464_GRIMOINE LISIERE SOUS-BOIS";1667338.79141438;184943.430398037;1332047.35685941;0;0
"1467_CHENERAIE LISIERE SOUS-BOIS EST";3183896.98549751;0;0;0;0
"1467_CHENERAIE LISIERE SOUS-BOIS OUEST";3184344.2989249;0;0;0;0
"1468_BDBo LISIERE SOUS-BOIS";3184589.59960361;0;0;0;0
"1468_BDBo PRAIRIE";3183825.37477969;0;0;0;0
"1469_MAJOLAN LISIERE SOUS-BOIS OUEST";552598.474365628;2632092.87748163;0;0;0
"1469_MAJOLAN LISIERE SOUS-BOIS SUD";674023.636966654;2510526.01697854;0;0;0
"1469_MAJOLAN PRAIRIE CENTRE";814133.098928755;2368701.13106939;0;0;0
"1469_MAJOLAN PRAIRIE OUEST";772973.07095647;2410850.57691591;0;0;0
"147_Prairie Bois de l'Epine";3006863.5809321;0;182038.803308526;0;0
"1478_CIMETIERE TM 1";2439353.92940622;210346.599981545;534025.56735349;0;0
"1479_PRESBYTERE PRAIRIE";1503683.94892293;1376158.02224412;303638.1826481;0;0
"148_Orme Pomponne";3070625.43566246;0;116827.605311768;0;0
"1480_LUDO MEDIATHEQUE TM LISIERE SOUS BOIS";2524267.85736243;14000.6348499747;646723.079255259;0;0
"1481_chemin du rucher";1580991.08759485;701579.383247031;906083.079183355;0;0
"1482_Espace Marcaissonne";1902871.44493715;1283691.97270907;0;0;0
"1483_Stains - Parc Casanova";3186352.81921039;0;0;0;0
"1484_Grand Parc des Docks - Noue sauvage";2859544.98770163;0;0;0;327180.534191018
"1484_Grand Parc des Docks - Prairie fleurie";2880283.36027986;0;0;0;306092.649535393
"1484_Grand Parc des Docks - Terrasse château";2900918.94115372;0;0;0;286095.643353496
"1487_St Lazare 1";3183491.71545375;0;0;0;0
"1487_St Lazare 2";3185075.60168487;0;0;0;0
"1487_St Lazare 3";3185725.51538793;0;0;0;0
"1488_Bas Fargeas 1";3174961.87060173;0;10768.5225920451;0;0
"1488_Bas Fargeas 2";3181615.98704235;0;4485.51330998818;0;0
"149_Dock des alcools";2178171.21499693;389011.551101767;322433.516749528;0;299392.542983141
"1491_23_TRANSECT_PROPAGE_BEAUMONTS";2920840.77915286;267513.74671109;0;0;0
"1492_23_TRANSECT_PROPAGE_GUILLAUMES";2902797.69940344;284576.041423935;0;0;0
"1493_23_TRANSECT_PROPAGE_EE_BONDY";3188071.32939872;0;0;0;0
"1494_lisière boisement levée Napoleon";1310097.6950225;1876589.842314;0;0;0
"1495_prairie centre de tri";3186421.09222872;0;0;0;0
"1496_lisière bois Delibes";2003007.43166881;1181827.70257652;0;0;0
"1497_Friche moulin de la pierre";1308546.15922619;1877177.97758365;0;0;0
"1498_grande allée";815616.407674524;1767279.82880778;603109.972881448;0;0
"1499_lisière bois prairie locaux services";316838.762462772;2311279.18592631;558254.054031134;0;0
"15_Segrais1";2761382.85724644;0;394150.876515378;0;30825.9392844207
"15_Segrais3";2638656.96621621;92488.6332918871;453637.402134542;0;1583.58245892652
"15_Segrais4";2602270.31285715;118983.896769694;467305.656609852;0;0
"150_Cirque de l'Essonne";2239701.60299217;945922.295171038;0;0;0
"1504_cheminement long de la haie";2548774.85378705;296272.021483974;42478.7673724172;0;297305.831980255
"1504_Les buttes";2623015.89928637;112207.288167993;108778.761716456;0;341858.363863779
"1504_Prairie rencontre canine";2612268.74375586;141134.277483995;103479.19788616;0;329593.516602302
"151_Parc Bataille";1996753.23997098;829885.163875061;55558.2080530919;0;305591.188901547
"152_Hippodrome";2223256.22220581;73836.02253939;891299.167160249;0;0
"153_Cimetière intercommunal";1723129.36263223;875098.096211252;591141.723312752;0;0
"156_Morbras - Pelouse calcicole";3188738.20059181;0;0;0;0
"156_Morbras - Prairie humide";3186605.62885795;0;0;0;0
"156_Pelouse calcicole 2 - version 2022";3187808.76337542;0;0;0;0
"156_Prairie calcicole 1 - version 2022";3186820.66872245;0;0;0;0
"156_Prairie humide - version 2022";3187258.53694425;0;0;0;0
"158_Hautes Bruyères - T1";3189297.899463;0;0;0;0
"158_HB - Carrés archéos";3188284.40347088;0;0;0;0
"158_Jardin du silence 1";3187680.2891458;0;0;0;0
"16_Segrais 2";2760472.57837194;2210.99469513398;390398.728810261;0;34456.4191505658
"162_Cimetière Sud Lille";3017250.62392293;170834.783996786;0;0;0
"167_Port Darblay";2585507.71796659;33684.3724246607;144416.987347781;0;422147.185832457
"168_Parc François Mitterrand";2716483.33243043;310738.748135414;0;0;161308.119014682
"169_Chemin des cerisiers";3187734.16945378;0;0;0;0
"17_bois de celie1";1726386.88395413;92845.6339900607;1368834.44791055;0;0
"17_bois de celie2";1541385.52599791;35198.8153224121;1610380.52368261;0;0
"170_Parc Chènevreux";3186979.58564197;0;0;0;0
"171_Cimetière du Mont Valérien";3186694.78596367;0;0;0;0
"173_Allée Mehdi Ben Barka, entrée Laurent Cély";3185686.55578261;0;0;0;0
"173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport";3188176.17649501;0;0;0;0
"173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations";3187257.61431084;0;0;0;0
"174_Vergers Darnétal";929217.154914218;612052.405704944;1645628.50517138;0;0
"175_Eglise Saint-Pierre-de-Manneville";472434.760781246;2434759.22280848;2556.72271637211;0;276742.493335654
"176_Mairie Bardouville";417890.865469603;1337443.70542759;1042545.44044075;0;388684.354218854
"178_Sévines - Aire de jeu Mikado";3188182.36547222;0;0;0;0
"178_Sévines - Entrée Louis Roche";3188195.91902208;0;0;0;0
"178_Sévines - nouveau tennis couvert";3187331.81105143;0;0;0;0
"179_jardins Plâtrières";1594954.56135065;812379.882387215;780318.079413272;0;0
"179_Jardins Plâtrières";1594997.15963727;812377.264885519;780214.032317681;0;0
"179_Transect jardins Plâtrières";1595471.88273989;812040.143505916;780730.836674539;0;0
"179_Transect prairie centrale Plâtrières";1620689.74841291;685270.14087364;880730.531691983;0;0
"179_Transect prairie sèche Plâtrières";1593400.16788201;628236.916682554;963592.941933707;0;0
"180_pépinière arbres fresnes";2167265.98638198;635603.415482361;386264.893079294;0;0
"184_Parc de Sathonay-Village";1430886.403429;815237.709080617;939521.96930113;0;0
"185_Transect-16_9-pelouse dunaire";2476744.25987226;711054.478875851;0;0;0
"185_Transect16_5-espace papillon";2402864.65042084;773212.410113264;0;0;14277.2480617392
"185_Transect16_6-du verger à médittéranéen";1959290.29198059;1230061.42065237;0;0;0
"185_Transect16_7";1607205.70999537;1581900.70760068;0;0;0
"185_Transect16_8- CB  verger";2398930.79386975;789309.933120521;0;0;0
"186_La plaine";3173105.09862576;17339.6769561865;0;0;0
"186_Le potager";3167530.16785364;22250.6546344648;0;0;0
"186_Transect16_10";3166580.03425499;22623.3568083672;0;0;0
"187_Jardin aquatique";2775658.36678598;381195.3778012;0;0;31578.4333458655
"187_Jardin provençal";2625350.07197755;543584.349510769;0;0;19401.1817557083
"187_Jardin public : jardin aquatique";2786297.79179091;372472.597566152;0;0;30543.5305291469
"187_Jardin public : jardin provençal";2628327.64595262;542134.960374233;0;0;18709.9083609942
"188_bras mort";2806898.37013667;245047.05865786;0;0;137935.127973947
"188_juillet 2021";2801906.60476352;249336.267008962;0;0;138284.07359737
"188_juin 2021";2812060.87538194;236893.090524767;0;0;138725.409138736
"188_Transect16_3";2821868.93324631;229655.640876639;0;0;138100.038327746
"189_Transect jardin médicinal";2669037.65396745;518228.132946147;0;0;0
"189_Transect16_2";2715042.61975817;475143.76850599;0;0;0
"190_Zénith";2897632.04688073;0;290247.732995917;0;0
"191_Etang du beauregard";2895360.6806108;0;8266.91186686221;0;284838.500200932
"191_Prairie du maubuee";2898975.11223463;0;3437.05158737744;0;284479.331844366
"192_Grand Bassin1";2753848.0922036;0;388036.798076268;0;45645.2437982807
"193_Bois de la Grange1";1857883.40049257;0;1329952.7614666;0;0
"194_Bois de Grâce1";2291830.62029204;0;895957.633295999;0;0
"196_1-Petite prairie vers grande riviere";1825161.32956896;120452.393977443;1242332.35666999;0;0
"196_10-potager";2157158.07631131;168081.599232006;859710.033858816;0;0
"196_11-jardin à la française";2167034.80945424;165803.975407539;854230.107555946;0;0
"196_11bis-montée des pommiers";2213416.80496168;181142.31741677;791564.420070481;0;0
"196_12-bord de la tamina";1998112.22895131;406624.486744921;781286.433508533;0;0
"196_13- prairie des moutons";2026864.92093752;468606.434933265;692141.661308279;0;0
