id_transect,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000
1352_1 - Prairie,-0.7710151162527191,0.30909221735198456,0.2368716288359465,0.2728240503508794,0.3444490880501333,0.7295798567032253,-1.007570790834522,1.4556953396389265,2.407876216692768,-0.8305903308824237
1357_1-1,-1.2528960502024615,-0.18113059099493745,-0.0013005738570311008,-0.22549519579513352,-0.979502295263426,-0.26034156509178435,-0.07289085813730749,-1.030664734655867,-0.34659745397313724,0.0869291785069915
1357_1-2,-1.1944058413332614,0.22891387653060863,0.026213342091415244,-0.5689476493022714,-0.9435126388780356,-0.2767364174725453,-0.06531642633304252,-0.9849971981266398,-0.3664573679949599,0.08985372679333276
1357_1-4,-1.3099009115825384,-0.5807620589425538,-0.02811577925613803,0.10923534939071722,-1.012450361835153,-0.2482290743721047,-0.07839390220969404,-1.0285936939349742,-0.3254425310081044,0.07594746989951531
1357_1-6,-1.1856093862473938,0.2905812531998079,0.03035121286595953,-0.6206001248159564,-0.9775250657239553,-0.2559630158267476,-0.0832760327894543,-1.1273745963391895,-0.34180053772475555,0.08514338804588358
1357_1-7,-1.2028916840696342,0.16942404167426955,0.022221584012342296,-0.5191190786025063,-0.948733918368979,-0.274479878284657,-0.06603954125136287,-0.9904025004483574,-0.3636924190698206,0.08909394139553442
1357_1-8,-1.2319949062751323,-0.03460352949098297,0.00853136773389274,-0.34822597931823795,-0.9658896741465154,-0.26723714047254477,-0.06953590397733876,-0.986604634966611,-0.3547939647268084,0.08581446653759871
1357_2-1,-1.2038979677816053,0.16236950935455047,0.021748226060528803,-0.5132102159657925,-0.950570282555389,-0.27656015069946643,-0.06360456446434992,-0.9127505462994101,-0.3659483815242471,0.08156961962846064
1357_2-3,-1.2917325138420392,-0.4533928612370854,-0.0195693271573276,0.00255115555885321,-0.9987424544293652,-0.2541930297409076,-0.08055570304285231,-0.9773038574253137,-0.3220999980301836,0.06702296445961885
1357_3-1,-1.352695884563239,-0.8807753816489816,-0.048246623586684925,0.36052592865437194,-0.9850393329930581,-0.2166505170147884,-0.17241021589524033,-1.0704280753176971,-0.28131062216012487,0.05674621174747961
1357_3-2,-1.3450402443730265,-0.8271056655366125,-0.04464539451266822,0.31557227816602257,-0.9445985998543113,-0.2132357030399478,-0.19639165791546226,-1.0462851374958115,-0.29455671938114303,0.05900924868035419
1357_4-1,-1.3665427311454796,-0.9778484293178641,-0.05476020902910956,0.4418341257689103,-1.039640277826394,-0.1885482969322267,-0.19439268390880868,-1.1423120358610686,-0.25498355990567717,0.054843568382090736
1358_Grezan CTM,1.6637497194292263,0.33769667072554493,-1.2162264000142928,-0.09125184059186198,1.1022268087807894,0.4730255733096752,0.09534109449113766,1.741223728993565,1.5425797742870697,0.4497384500257339
1358_Grezan CTM OK,1.704458568087689,0.38929977799611315,-1.233673086346264,-0.13550716694752207,1.1123530616135344,0.4455059539711357,0.09627193068513523,1.7373747901977965,1.5229198457238944,0.45107022409498343
1360_Pasteur,-1.128590880725116,0.6903083731399848,0.057172836497946154,-0.9554107879259094,0.12700664214745783,1.2534512426896942,-0.4480627243620063,2.4430624408817305,3.7646749600671647,1.2096329713531275
1360_Temple de Diane,-1.170334355491783,0.2552783941694208,0.039856990068686926,-0.6045038362684724,0.15177848311696618,1.414608786742037,-0.4577138344167334,2.454800136885767,3.8365211675234763,1.2323539457334984
1362_Parc Magaille BRL,1.1525013992614712,-0.15381679950741753,-0.9984372077366755,0.3022513900030409,0.5973821724987095,-0.5431201562915775,0.015976488264313304,1.8635905482841741,1.7960557390447203,0.5763734290504972
1371_T2,3.048659123852452,-0.04009890610890274,-1.8142323410233223,0.586963938176872,3.2003543344848344,-0.8621841440588454,-0.22707158479697914,2.487823156308587,-0.6602964012845511,-1.193119083698324
1381_Prairie Nord,0.2859134046789016,-0.28585017140135466,-0.6892391920899443,0.17580889437842206,0.6284396588595509,-0.6205463524938977,0.8068576997830621,0.7047422517722192,-0.6397343282316241,0.0011715143358863708
1381_Prairie centrale,0.14523690975734815,-0.3519193917349676,-0.6389086296828891,0.2012590198283101,0.6113498324695377,-0.6203914644282047,0.7975728731892316,0.696080034588169,-0.6295673493634357,-0.002584934856115859
139_Parc des sculptures talus Dunkerque,-0.22707184465629782,3.4039251406568787,1.431367891693913,1.7102879960090793,-0.05387837287366576,-0.18236138062046137,3.967511994140009,1.1997273869970662,-1.6248888333510052,2.541436859726253
13_Biotope1,1.2612085087996552,-0.35787324783691676,1.312220889679113,-1.646761789231214,0.5281352957523281,0.4467625090748705,-1.234699536393749,-0.016733091488670273,1.0088205324554878,-0.6933576461365153
13_Biotope2,1.6530413899668244,-0.634794257332487,1.366546952222525,-1.5712668477211331,0.5431489122164201,0.45368989577499375,-1.2489546393997852,0.012581235908540277,1.0037927383586775,-0.6940380849009623
140_route de steendam Dunkerque,-1.1847984225791681,0.2962664981655691,0.03073269186280647,-0.6253620750114144,0.13057433663663126,-0.28692863598107804,2.478163746186047,1.3266559420809918,-1.642764123641761,2.3089594938631413
141_Prairie tir à l'arc FPS Dunkerque,-1.0666633524258387,1.0979345820184876,0.08297897237094419,-1.295936189651379,-0.023865450350256834,-0.33809809084549175,0.7582004329855778,1.5932296609455465,-1.6642737587233503,2.0584156626228287
143_pâture fort de petite synthe,-1.061328222948343,0.1595471183272958,-0.03686269411203329,-0.47676799902950706,-0.23822770040336663,-0.2720936424631004,0.9882820467080125,1.5928846648836716,-1.6656763172758102,2.1189722667911934
1447_Transect n°3,1.408325275550816,-1.3492408501155337,1.5184975067095863,-0.8182402139366666,3.902317797338441,6.060034647616411,-1.0624367420607983,3.468430000089762,7.550443451174258,2.149010559755652
1454_Tir à l'arc modifié,1.2557930414025134,0.6577453092390457,-0.849015823932067,-0.7359214455556263,0.7667707956457539,-0.7708543851138989,2.7016023022471853,1.6158241612579474,-2.0487953317200955,2.1551096967184704
1455_Plaine Apollinaire,-0.22888181793976592,0.17195217968473706,-0.44765492632108733,-0.37819488948221397,0.5502002208075224,-0.5123741137138694,1.2660764382787002,1.8876023195118743,-2.1082894868512354,1.992755914894501
