"Amaryllis","Argus vert","Azuré des nerpruns","Azuré porte-queue","Belle-Dame","Brun des pélargoniums","Carte géographique","Citrons","Demi-Deuil et Echiquiers","Flambés","Gazé","Grand Nacré et Tabac d'Espagne","Grande Tortue","Machaons","Mars changeants","Myrtil","Paon du jour","Petites Tortues","Procris","Robert le diable","Silène","Souci","Tircis","Tristan","Vulcain"
13.2591357924813,0,0,0,0,0,0,0,0,0,0,0.662956789624067,0,0,0,31.8219259019552,0,0,3.31478394812034,0,0,0,0.662956789624067,0,0
0,0,0,0,0,0,0,0,1.85284847239036,0,0,0,0,0,0,7.41139388956146,0,0,9.26424236195182,0,0,1.85284847239036,0,0,0
0.846397948242071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31037743066278,0,0,3.38559179296828,0,0,0,0,0,0
5.43655820162533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.61118148227546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44974885376675,0,0,0.362437213441688,0,0,0,1.08731164032507,0,0.724874426883377
1.08731164032507,0,0,0,0,0,0,0.362437213441688,0,0,0,0,0,0,0,3.98680934785857,0,0.362437213441688,2.17462328065013,0,0,0,0,0,0.724874426883377
0,0,1.44974885376675,0,0.362437213441688,0,0,0,0,0,0,0,0,0,0,0.724874426883377,0,0,1.81218606720844,0,0,0,0,0,0
0,0,1.44974885376675,0,0,0,0,0,0,0,0,0,0,0,0,1.08731164032507,0,0,2.17462328065013,0,0,0,0,0,0.362437213441688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08731164032507,0,2.17462328065013,0,0,0,0.362437213441688,0,2.89949770753351
0.362437213441688,0,0.724874426883377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17462328065013,0,0,0,0,0,2.17462328065013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44974885376675,0,0,13.7726141107842,0,0,0,0,0,1.08731164032507
0.25565022966903,0,0.51130045933806,0,0,0,0,0,0,0,0,1.02260091867612,0,0,0,0.76695068900709,0,0,0,0,0,0,0.51130045933806,1.27825114834515,0
0,0,1.11639172144977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744261147633177,0,0,0.744261147633177,0,0,1.11639172144977,0,0
0.535229641155036,0,0.535229641155036,0,0,0,0,0,0,0,0,0,0,0,0,6.15514087328291,0,0,0,0,0,0,0,0,0
0,0,3.17954271228593,0,0,0,0,0,0,0,0,0,0,0,0,0.529923785380988,1.05984757076198,0,1.05984757076198,0,0,0,2.64961892690494,0,0.264961892690494
0.529923785380988,0,1.32480946345247,0,0,0,0,0,0,0,0,0,0,0.529923785380988,0,0.794885678071482,0.529923785380988,0,2.11969514152395,0,0,0,0.794885678071482,0.529923785380988,1.32480946345247
1.58977135614296,0,1.05984757076198,0,0,0,0,0,0,0,0,0,0,0,0,5.29923785380988,0,0,0.264961892690494,0,0,0,0.264961892690494,0,0
0,0,0,0,0.264961892690494,0,0,0,0,0,0,0,0,0,0,0,0.264961892690494,0.529923785380988,0.264961892690494,0,0,0,1.32480946345247,0.264961892690494,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264961892690494,0,1.58977135614296,0,0,0,0.264961892690494,0,1.85473324883346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529923785380988,0,0,0,0,0,0.529923785380988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2823705956441,0,0,0,0,0,1.05984757076198
0,0,0.264961892690494,0,0,0,0,0,0,0,0,0,0,0,0,7.41893299533383,0,0,4.23939028304791,0,0,0,0,0,0
0,0,1.48687273907015,0,0,0,0,0,0,0,0,0,0,0,0,1.48687273907015,0.991248492713434,0,6.44311520263732,0,0,0,0,0,0.991248492713434
0,0,2.47812123178358,0,0,0,0,0,0,0,0,0,0,0,0,4.46061821721045,1.98249698542687,0,1.48687273907015,0,0,0,2.9737454781403,0,1.48687273907015
0,0,1.48687273907015,0,0,0,0,0,0,0,0,0,0,0,0,5.45186670992389,0,0.991248492713434,0.991248492713434,0,0,0,0.991248492713434,0,0
3.46936972449702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45186670992389,0,0,4.46061821721045,0,0,0,0.991248492713434,0,1.48687273907015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991248492713434,0,0,0,0,0,0.991248492713434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48687273907015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47812123178358,0,0,0,0,0,0.991248492713434
0,0,0,0,0,0,0,0,8.977156012564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65176297543409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2376407859486,0,0,4.56470371929262,0,0,0,0,0,0.456470371929262
0.461456484883605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38436945465082
0,0,0,0,0,0,0,0,0.417674934365082,0,0,0,0,0,0,0,0,0,0.417674934365082,0,0,0,5.84744908111114,0,3.75907440928574
1.35418623900303,0,0,0,0,0,0,2.25697706500506,0,0,0,0,0,0.451395413001011,0,4.96534954301112,0,0,12.6390715640283,0,0,0,2.25697706500506,0,0
0,0,0,0,0,0,0,0.323405809617748,0.323405809617748,0.323405809617748,0,0,0,0.646811619235495,0,6.46811619235495,0,0,5.17449295388396,0,0,0.646811619235495,0,0,0.323405809617748
0,0,0,0,0,0,0,0,1.29362323847099,0,0,0,0,0,0,5.17449295388396,0,0,2.91065228655973,0,0,0,0,0,0
0,0,0,0,0,0,0,2.00987634284668,0,0,0,0,0,0,0,1.00493817142334,0,0,0,0,1.00493817142334,0,3.01481451427003,0,0
0,0,0,0,0,0,0,1.03691624150531,0,0,0,0,0,0,0,1.03691624150531,0,0,0,0,1.03691624150531,0,3.11074872451593,0,0
0,0,0,0,0,0,0,0,0,0.500338716435696,1.50101614930709,0,0,0.500338716435696,0,0,0,0,0,0,0,0,3.50237101504987,0,0
0,0,0,0,0,0,0,0.365955693104875,0.73191138620975,0.365955693104875,0,0,0,0,0,0,0,0,2.56168985173412,0,0,0,0,0,0
0,0,0,0,0,0,0,0.769581252433742,6.15665001946994,0.769581252433742,0,0,0,0,0,0,0,0,0,0,0,0.769581252433742,30.013668844916,0,0
0.347505693547328,0,0.347505693547328,0,0,0,0,0,0,0,0,0,0,0,0,3.82256262902061,0,0,2.08503416128397,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888094469879467,1.77618893975893,0,0,0,0,0,0,0,0.888094469879467
2.88124844716424,0,0,0,0,0,0,0,4.80208074527373,1.92083229810949,0,0,0,0,0,11.524993788657,0,0,11.524993788657,0.960416149054746,0,0,0,0,0
0.347652307960941,0,0,0,0,0,0,0,0,0.347652307960941,0,0,0,0,0,1.39060923184376,0,0,0.695304615921882,0,0,0,0,0,0
0,0,5.99720940227646,6.99674430265587,0,0,0,17.9916282068294,15.9925584060706,19.9906980075882,11.9944188045529,0,0,0,0,11.9944188045529,0,0,5.99720940227646,0,0,0,0,0,0
0.996080530216987,0,16.9333690136888,0,0,0.996080530216987,0,11.9529663626038,10.9568858323869,6.9725637115189,7.96864424173589,0,0,0,0,0,0,0,2.98824159065096,0,0,0,2.98824159065096,0,0
0,0,0,0,0,0,0,26.3303820942275,6.3192917026146,15.7982292565365,10.532152837691,0,0,0,0,18.9578751078438,0,0,3.1596458513073,0,2.1064305675382,0,0,0,2.1064305675382
0,0,0,0,0,0,0,0.642684698036886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642684698036886,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21342349018443,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642684698036886,0,0,0,1.92805409411066,0,0
0,0,0,0,0,0,0,0,1.28536939607377,0,0,0,0,0,0,0.642684698036886,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.481632241337474,0,0,0,0,0,0.481632241337474,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.481632241337474,0,0,0,0,0,0,0,0.481632241337474,0,0,0,0,0,0.481632241337474,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77179230656723,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378473676689339,0,0,0.378473676689339,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756947353378677,0,0,0.756947353378677,0,0,0,0.756947353378677,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257224069414967,1.5433444164898,0,0,0,0,0.771672208244901,0,0
0.257224069414967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80056848590477,0,0,0,1.02889627765987,0,0
1.28612034707483,0,0.514448138829934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257224069414967,0,0,0,0,0
0,0,0.771672208244901,0,0,0,0,0,0,0,0,0,0,0,0,3.60113697180954,0,0,0,0,0,0,0.514448138829934,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05779255531974,0,0,2.05779255531974,0,0,0,0,0,0
0,0,6.17337766595921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257224069414967,0,1.80056848590477,0,0,0.771672208244901,0,3.60113697180954,0
0,0,1.02889627765987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771672208244901,0,0,0,2.57224069414967,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16087401968918,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16087401968918,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462766174858427,0,0,5.0904279234427,0,0,0,0,0,0
0,0,0,0,0.462766174858427,0,0,0,0,0,0,0.925532349716854,0,0.462766174858427,0,0,0,0,2.31383087429214,0,0,0,0,0,0
0,0,2.31383087429214,0,1.85106469943371,0,0,0,0,0,0,0,0,0,0,0,0.925532349716854,0,2.77659704915056,0,0,0,0,0,0.462766174858427
0,0,0,0,0,0,0,0.462766174858427,1.38829852457528,0,0,0,0,0,0,0.925532349716854,1.38829852457528,0,4.62766174858427,0,0,0,0.462766174858427,0,0
0,0,0,0,0.482502277782067,0,0,0.965004555564133,0.482502277782067,0,0,0,0,0,0,0.482502277782067,0,0,1.93000911112827,0,0,0,0,0,0.482502277782067
0.482502277782067,0,0,0,0,0,0,0,0,0,0,0,0,0.482502277782067,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965004555564133,0,0,0,0,0,0.482502277782067
0,0,2.32049265974759,0,0,0,0,0,0,0.464098531949517,0,0,0,0,0,0,0,0,0,0,0,0,2.32049265974759,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57489514096611,0,0,0,0,0,0.643723785241526,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643723785241526,0,0,0,0,0,0,0,0,0
0.643723785241526,0,0.643723785241526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57489514096611,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465029280634398,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222439640389371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913222504447165,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913222504447165,0,0
0,0,0,1.77292064690186,0,1.77292064690186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88646032345093,0,0
0,0,0,0,0.88646032345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88646032345093
0,0,1.21637632092671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21637632092671,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608188160463355,0,0
0,0,1.83103512236901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.610345040789669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610345040789669,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83470555597837,0,0,0,0,0,0,0,0,0,0,0,0,0.917352777989184,0,1.83470555597837,0,0,0.917352777989184,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525422744263189,0,0,0,0,0,0
0,0,3.13172928800563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782932322001408,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782932322001408,0,0.782932322001408
0,0,0,0,0,1.56586464400282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782932322001408
0,0,0.795688371069537,0,0,1.59137674213907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3655069685563,0.795688371069537,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18275348427815,0,0.795688371069537
0,0,0.795688371069537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795688371069537,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780558740921791,0,0.780558740921791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34167622276537,0,1.56111748184358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780558740921791,0,0.780558740921791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780558740921791,0,0
0,0,0,0,0,0.570223370385864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570223370385864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14044674077173,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439374289659952,0,0,0,0,0,0.878748579319903,0,0
0,0,0,0.439374289659952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439374289659952,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439374289659952,0,0,0,0,0,0.878748579319903,0,0
1.50081951294585,0,3.00163902589171,0,0,0,0,0,6.00327805178342,0,0,0,0,0,0,4.50245853883756,0,0,0,0,0,0,0,0,0
1.11617939754813,0,0,0,0,0,0,0,2.23235879509626,1.11617939754813,0,0,0,0,0,4.46471759019252,0,0,0,0,0,0,1.11617939754813,0,0
0,0,0,0,0,0,0,0,1.96340247491507,0,0,0,0,0,0,0.327233745819178,0.327233745819178,0,0.327233745819178,0,0,0,0,0.654467491638355,0
0,0,0,0,0,0,0,0,0.654467491638355,0,0,0,0,0,0,0.654467491638355,0,0,0,0,0,0,0.327233745819178,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59957120401096,0,0,0.327233745819178,0.327233745819178,0,0,0,0,0.327233745819178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62935225827594,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31467612913797,0,0,1.85174090331038,0,0,0,0,0.462935225827594,0
2.56743789793777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320929737242221,0,0,0.320929737242221,0.320929737242221,0,0,1.60464868621111,0.962789211726664,0
0.320929737242221,0,1.60464868621111,0,0.320929737242221,0,0,0,0,0,0,0,0,0,0,0.641859474484443,0.320929737242221,0,0,0,0,0,0.320929737242221,1.92557842345333,0.641859474484443
0.258633641711676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258633641711676,0,0,0,0.517267283423352,1.0345345668467,0
0.258633641711676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55180185027006,2.58633641711676,0.517267283423352
0,0,0.608682823285379,0,0,0,0,0,0,0,0,0,0,0,0,3.65209693971228,0,0,0.608682823285379,0,0,0,2.43473129314152,15.2170705821345,0.608682823285379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24053561326448,0,0,0.930401709948364,0,0,0,0,0.310133903316121,0
0,0,0.620267806632242,0,0,0,0,0,0,0,0,0,0,0,0,1.86080341989673,0,0,0.930401709948364,0,0,0,0.310133903316121,1.24053561326448,0.310133903316121
0,0,2.79986918461061,0,0,0,0,0,0,0,0,0,0,0.39998131208723,0,0,0,0,0,0,0,0.39998131208723,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58330872149078,0,0,0,0,0,0,2.38887248099385,0,0
1.26116340806101,0,0.630581704030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93639874433557,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89174511209152,0,0,1.89174511209152,0,0,0,0,0,0
0,0,0,0.630581704030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26116340806101,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630581704030506,0,0,0,0.630581704030506,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630581704030506
0.308415696292673,0,0,0,0,0,0,0,1.85049417775604,0,0,0,0,0,0,14.1871220294629,0,0,0.925247088878018,0,0,0,0,0,0
0,0,1.25050918106774,0,0,0,0,0,6.25254590533868,0,1.8757637716016,0,0,0,0,39.3910392036337,0,0,0,0,0,0,0,0,0
0,0,1.5578127308665,0,0,0,0,0,6.75052183375483,0,0,0,0,0.519270910288833,0,29.5984418864635,0,0,1.5578127308665,0,0,0,0,0,0
0,0,3.1452429123791,0,0,0,0,0,5.24207152063183,0,0,0,0,0,0,24.1135289949064,0,0,0,0,0,0,0,0,0
1.43145838530852,2.14718757796279,0,1.43145838530852,0,0,0,0,4.29437515592557,0,0,0,0,0,0,10.7359378898139,0,0,4.29437515592557,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.592913573393024,0,0,0,0,0.592913573393024,0,22.5307157889349,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.68386575563414,0,0,0,0,0,0,23.0241609727134,0,0,1.84193287781707,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.724306232829351,0,0,0,0,0,0,20.2805745192218,0,0,7.24306232829351,0,0,0,0,0,0
1.12481356396457,0,0,0,0,0,0,0,16.8722034594685,0,0,0,0,1.12481356396457,0,41.618101866689,0,0,1.12481356396457,0,0,0,0,0,1.12481356396457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47796028121074,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56174448199613,0,0,4.27409337839536,0,0,0,0,0,0.712348896399227
0,0,0,0,0,0,0,0,1.7500655538254,0,0,0,0,0,0,13.4171692459947,0,0,14.0005244306032,0,0,0,0,0,0
1.16671036921693,0,0,0,0,0,0,0,2.33342073843387,0,0,0,0,0,0,39.0847973687673,0,0,1.16671036921693,0,0,1.7500655538254,0,0,0
0,0,0,0,0,0,0,0,5.9153729188063,0,0,0,0,0,0,3.94358194587086,0,0,36.4781329993055,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2383562692567,0,0,0.985895486467716,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.84999323253515,0,0,0,0,0,0,22.3099688696617,0,0,21.3399702231546,0,0,0,0,0,0
0.969998646507029,0,0,0,0,0,0,0,2.90999593952109,0,0,0,0,0,0,23.2799675161687,0.969998646507029,0,1.93999729301406,0,0,3.87999458602812,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0414749280768,1.28768928228937,0,47.6445034447067,0,0,0,0,0,0
1.28768928228937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7136283248347,0,0,2.57537856457874,0,0,2.57537856457874,0,0,1.28768928228937
0,0,0,0,0,0,0,0,0.644824727834415,0.644824727834415,0,0,0,0,0,8.38272146184739,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45372615320543,2.30248410213696,0,4.60496820427391,0,0,0,0,0,0
0,0,0,0,2.62440953982107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.62440953982107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.3926156033593,0,0,0.928410402239534,0.928410402239534,0,0.928410402239534,0,0,0,0,0.464205201119767,0,0,0.464205201119767,0,0,0,0,0,0
0.277984658976047,0,0,0,0,0,0,0.277984658976047,2.50186193078442,0,0,0,0,0.277984658976047,0,0,0,0,0.277984658976047,0,0,0.277984658976047,0,0,0
0,0,0,0,0,0,0,0,0.539894461256724,0,0,0,0,0,0,0,0,0,1.61968338377017,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.25149184990689,0,0.656436481238361,0,0,0,0,55.1406644240224,0,0,17.0673485121974,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.5954700292018,0,0,0,0,0,0,92.763760233614,0,0,4.41732191588638,0,0,1.1043304789716,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8012942486319,0,0,8.35925009278096,0,0,0,0.491720593692998,0,0
0,0,0,0,0,0,0,0,0.969763267421722,0,0,0,0,0,0,2.4244081685543,0,0,1.45464490113258,0,0,0,0,0,0
9.34483553070404,0,0,0,0,0,0,7.47586842456323,20.5586381675489,0,0,0,0,0,0,0,0,0,9.34483553070404,0,0,0,0,0,0
0,0,0,0,0,0.787112257868114,0,0,0,0,0,0,0,0,0,0.787112257868114,0,0,0.787112257868114,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.17316718779221,0,0,0,0,0.869266875116884,0,0,0,0,0,0,0,0,0.434633437558442
0,0,0,0,0,0,0,0.869266875116884,0,0,0,0,0,0,0,0,1.30390031267533,0,0,0,0,0,0,0,0
0.434633437558442,0,0.434633437558442,1.73853375023377,0,0,0,0.869266875116884,0,0,0,0,0.869266875116884,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.30232517963575,0,0,0,0,0.30232517963575,0,0,0.6046503592715,0.90697553890725,0.30232517963575,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51162589817875,0,0,0,0,0,0,0,0,0
0,0,0,0,0.507715828706702,0,0,0,0,0,1.0154316574134,0,0,0,0,0.507715828706702,0,0,0,0,0,0,0,0,0.507715828706702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2981372110067,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.2981372110067,0,0,2.2981372110067,0,0,0,0,0,0,0,2.2981372110067,0,0,0,0,0,0,0,0,16.0869604770469,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53540047248455,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45465106309024,0,0,0.767700236242276,0,0,0.383850118121138,0,0,0.383850118121138
0,0,0,0,0,0,0,0,0,0,0.383850118121138,0,0,0,0,4.60620141745366,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.15423178839172,0,0,0,0,0,0,14.0025066245462,0,0,1.07711589419586,0,0,0,0,0,1.07711589419586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5535214003176,0,0.847095087519849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6941901750397,0.847095087519849,0,0,0,0,0,0,0
0,0,7.62385578767864,1.6941901750397,0,0,0,0,0,0,0,1.6941901750397,0,0,0,0,0,0,0,0,0,0,0,0,0.847095087519849
0,0,0,0,0,1.6941901750397,0,0,0,0,0,0,0,0,0,0,0,0,0.847095087519849,0,0,0,1.6941901750397,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847095087519849,0.847095087519849,0,0
0,0,1.6941901750397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92966561263895,0,0
3.43873299549394,0.573122165915656,0,0,0,0,0,0,1.14624433183131,0,0.573122165915656,0,0,0,0,5.1580994932409,0.573122165915656,0,0,0,0,0,1.14624433183131,0,1.71936649774697
0.685860104708976,0,0,0,0,0,0,0,0.685860104708976,0,0,0,0,0,0,10.2879015706346,0,0,5.48688083767181,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.49762285830723,0,1.08293714305121,0,0,0,0,18.9514000033961,0,0,7.03909142983283,0,0,0,0,0,0
0,0,0,0,0,0,0,4.07792442826816,16.9913517844507,0,0,0,0,0,0,52.3333634961081,0,0,3.39827035689014,0,0,0.679654071378027,0,0,0
0,0,0,0,0,0,0,0.627362757658193,15.6840689414548,0,0.627362757658193,0,0,0,0,11.9198923955057,0,0,1.25472551531639,0,0,0,0,0,0
0,0,0,0,0,0,0,1.0903299613547,0,0,0,0,0,0,0,5.45164980677352,0,0,0,0,0,0,1.0903299613547,0,3.27098988406411
2.91142250003884,0,0,0,0,0,0.485237083339808,0,0,0.485237083339808,0,0.485237083339808,0,0,0,0.970474166679615,0,0,0,0.485237083339808,0,0,0.485237083339808,0,0
0.485237083339808,0,0,0,0,0,0,0,0,0.485237083339808,0,0,0,0,0,4.85237083339808,0,0,0,0,0,0,0,0,0.485237083339808
0,0,0,0,0,0,0.562951520642868,0.281475760321434,0,0,0,0,0,0,0,0.562951520642868,0,0,0.281475760321434,0,0,0,0,0.281475760321434,0
0,0,0,0,0.281475760321434,0,0,0,0,0,0,0,0,0,0,1.6888545619286,0,0,0,0,0,0,0.281475760321434,0.562951520642868,0.562951520642868
1.02101185625234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04202371250468,0
